rule_id,created_at,updated_at,category_id,category_name,impact_name,impact,likelihood,node_id,tags,playbook_count,reboot_required,publish_date,impacted_systems_count,reports_shown,rule_status,total_risk,hosts_acked_count,rating
rule_643,2024-06-15T00:00:00,2024-06-18T00:00:00,2,Security,Database Performance Loss,2,2,1682939,database,1,False,2024-06-23T00:00:00,8,True,enabled,1,2,0
rule_644,2024-06-24T00:00:00,2024-06-26T00:00:00,1,Availability,Decreased Security,2,5,4152438,performance,1,True,2024-06-27T00:00:00,1,True,enabled,5,5,1
rule_645,2024-06-27T00:00:00,2024-06-29T00:00:00,3,Stability,Best Practice,1,2,2990118,stability,1,True,2024-06-27T00:00:00,6,True,enabled,5,3,0
rule_646,2024-06-24T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,2,4231789,logging,1,False,2024-06-25T00:00:00,1,True,enabled,4,0,1
rule_647,2024-06-04T00:00:00,2024-06-27T00:00:00,4,Performance,Database Performance Loss,2,3,8592882,security,1,True,2024-06-13T00:00:00,5,True,enabled,4,2,5
rule_648,2024-06-28T00:00:00,2024-06-30T00:00:00,3,Stability,Best Practice,1,3,1291863,stability,1,True,2024-06-30T00:00:00,5,True,enabled,1,1,0
rule_649,2024-06-05T00:00:00,2024-06-21T00:00:00,3,Stability,Best Practice,1,1,3008260,hardening,1,True,2024-06-08T00:00:00,9,True,enabled,2,0,5
rule_650,2024-06-21T00:00:00,2024-06-22T00:00:00,4,Performance,Best Practice,1,4,6554270,logging,3,True,2024-06-25T00:00:00,4,True,enabled,2,0,2
rule_651,2024-06-18T00:00:00,2024-06-29T00:00:00,4,Performance,Best Practice,1,2,6144000,stability,1,False,2024-06-18T00:00:00,6,True,enabled,3,4,4
rule_652,2024-06-13T00:00:00,2024-06-19T00:00:00,2,Security,Database Performance Loss,2,4,8311074,stability,3,False,2024-06-24T00:00:00,4,True,enabled,1,4,3
rule_653,2024-06-27T00:00:00,2024-06-27T00:00:00,1,Availability,Best Practice,1,2,1125904,availability,1,True,2024-06-29T00:00:00,1,True,enabled,2,2,0
rule_654,2024-06-24T00:00:00,2024-06-29T00:00:00,2,Security,Decreased Security,2,3,1444181,security,1,True,2024-06-25T00:00:00,9,True,enabled,4,3,4
rule_655,2024-06-10T00:00:00,2024-06-22T00:00:00,4,Performance,Best Practice,1,3,4612761,stability,2,False,2024-06-19T00:00:00,6,True,enabled,1,2,0
rule_656,2024-06-09T00:00:00,2024-06-16T00:00:00,1,Availability,Best Practice,1,2,4148020,logging,2,True,2024-06-18T00:00:00,1,True,enabled,5,3,5
rule_657,2024-06-10T00:00:00,2024-06-17T00:00:00,3,Stability,Best Practice,1,1,2407002,availability,1,False,2024-06-29T00:00:00,10,True,enabled,4,1,3
rule_658,2024-06-24T00:00:00,2024-06-29T00:00:00,2,Security,Best Practice,1,3,2081740,database,1,True,2024-06-28T00:00:00,4,True,enabled,2,5,1
rule_659,2024-06-26T00:00:00,2024-06-27T00:00:00,3,Stability,Database Performance Loss,2,2,6560253,tuning,3,False,2024-06-27T00:00:00,9,True,enabled,3,1,1
rule_660,2024-06-02T00:00:00,2024-06-26T00:00:00,3,Stability,Best Practice,1,5,9332119,hardening,0,True,2024-06-06T00:00:00,4,True,enabled,5,2,2
rule_661,2024-06-20T00:00:00,2024-06-26T00:00:00,4,Performance,Database Performance Loss,2,4,8899683,security,3,True,2024-06-22T00:00:00,7,True,enabled,4,3,4
rule_662,2024-06-20T00:00:00,2024-06-28T00:00:00,1,Availability,Best Practice,1,5,2696853,logging,3,True,2024-06-20T00:00:00,7,True,enabled,3,3,1
rule_663,2024-06-01T00:00:00,2024-06-22T00:00:00,4,Performance,Database Performance Loss,2,2,4500185,logging,3,True,2024-06-23T00:00:00,1,True,enabled,3,5,4
rule_664,2024-06-17T00:00:00,2024-06-28T00:00:00,1,Availability,Decreased Security,2,1,3032034,security,2,True,2024-06-23T00:00:00,3,True,enabled,4,4,5
rule_665,2024-06-14T00:00:00,2024-06-29T00:00:00,3,Stability,Database Performance Loss,2,1,3620292,hardening,1,True,2024-06-26T00:00:00,3,True,enabled,1,2,3
rule_666,2024-06-02T00:00:00,2024-06-25T00:00:00,4,Performance,Database Performance Loss,2,1,8807513,database,3,True,2024-06-22T00:00:00,4,True,enabled,1,4,5
rule_667,2024-06-06T00:00:00,2024-06-16T00:00:00,1,Availability,Decreased Security,2,3,3993902,logging,0,True,2024-06-24T00:00:00,9,True,enabled,4,5,5
rule_668,2024-06-04T00:00:00,2024-06-21T00:00:00,1,Availability,Database Performance Loss,2,2,8296051,availability,1,True,2024-06-19T00:00:00,6,True,enabled,1,4,3
rule_669,2024-06-12T00:00:00,2024-06-24T00:00:00,1,Availability,Decreased Security,2,3,1647952,logging,0,False,2024-06-21T00:00:00,4,True,enabled,1,4,3
rule_670,2024-06-16T00:00:00,2024-06-26T00:00:00,1,Availability,Database Performance Loss,2,5,8759819,security,2,False,2024-06-23T00:00:00,9,True,enabled,4,0,5
rule_671,2024-06-14T00:00:00,2024-06-28T00:00:00,2,Security,Database Performance Loss,2,1,6699204,logging,0,False,2024-06-25T00:00:00,3,True,enabled,2,0,0
rule_672,2024-06-15T00:00:00,2024-06-25T00:00:00,4,Performance,Best Practice,1,3,5473143,tuning,3,True,2024-06-15T00:00:00,10,True,enabled,2,1,2
rule_673,2024-06-20T00:00:00,2024-06-29T00:00:00,2,Security,Best Practice,1,5,6629259,database,0,False,2024-06-29T00:00:00,7,True,enabled,3,1,1
rule_674,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,5,1964044,performance,2,False,2024-06-30T00:00:00,6,True,enabled,4,5,0
rule_675,2024-06-15T00:00:00,2024-06-20T00:00:00,4,Performance,Decreased Security,2,4,9106598,logging,1,False,2024-06-21T00:00:00,8,True,enabled,2,1,5
rule_676,2024-06-13T00:00:00,2024-06-26T00:00:00,3,Stability,Decreased Security,2,2,5326172,logging,3,False,2024-06-13T00:00:00,9,True,enabled,2,2,3
rule_677,2024-06-21T00:00:00,2024-06-23T00:00:00,1,Availability,Database Performance Loss,2,1,6177076,stability,1,False,2024-06-28T00:00:00,8,True,enabled,2,3,1
rule_678,2024-06-12T00:00:00,2024-06-13T00:00:00,3,Stability,Best Practice,1,5,8821353,security,1,False,2024-06-18T00:00:00,8,True,enabled,1,4,1
rule_679,2024-06-13T00:00:00,2024-06-26T00:00:00,3,Stability,Best Practice,1,3,3766214,performance,0,True,2024-06-19T00:00:00,4,True,enabled,4,1,5
rule_680,2024-06-30T00:00:00,2024-06-30T00:00:00,4,Performance,Decreased Security,2,4,3197104,hardening,1,True,2024-06-30T00:00:00,3,True,enabled,3,0,3
rule_681,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,5,4076278,database,3,True,2024-06-30T00:00:00,10,True,enabled,3,3,4
rule_682,2024-06-02T00:00:00,2024-06-12T00:00:00,1,Availability,Best Practice,1,5,1243464,hardening,1,False,2024-06-14T00:00:00,4,True,enabled,2,2,0
rule_683,2024-06-10T00:00:00,2024-06-17T00:00:00,3,Stability,Database Performance Loss,2,1,6644872,hardening,0,False,2024-06-19T00:00:00,4,True,enabled,2,1,3
rule_684,2024-06-05T00:00:00,2024-06-16T00:00:00,4,Performance,Decreased Security,2,4,9899134,security,3,False,2024-06-16T00:00:00,6,True,enabled,3,0,5
rule_685,2024-06-24T00:00:00,2024-06-27T00:00:00,3,Stability,Decreased Security,2,3,7394556,availability,0,False,2024-06-26T00:00:00,10,True,enabled,3,0,3
rule_686,2024-06-10T00:00:00,2024-06-24T00:00:00,1,Availability,Decreased Security,2,1,7764441,availability,3,False,2024-06-16T00:00:00,4,True,enabled,2,0,0
rule_687,2024-06-13T00:00:00,2024-06-17T00:00:00,2,Security,Best Practice,1,1,2008422,hardening,3,False,2024-06-22T00:00:00,5,True,enabled,1,3,3
rule_688,2024-06-09T00:00:00,2024-06-14T00:00:00,4,Performance,Best Practice,1,2,8996363,availability,3,False,2024-06-09T00:00:00,4,True,enabled,5,2,4
rule_689,2024-06-22T00:00:00,2024-06-22T00:00:00,1,Availability,Decreased Security,2,5,4385903,logging,2,False,2024-06-29T00:00:00,7,True,enabled,5,2,0
rule_690,2024-06-20T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,2,2494139,database,1,False,2024-06-24T00:00:00,5,True,enabled,2,2,2
rule_691,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,4,9921159,tuning,0,True,2024-06-30T00:00:00,4,True,enabled,5,3,5
rule_692,2024-06-28T00:00:00,2024-06-28T00:00:00,3,Stability,Best Practice,1,2,4228166,stability,3,False,2024-06-29T00:00:00,5,True,enabled,5,0,2
rule_693,2024-06-29T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,2,2628876,database,0,True,2024-06-30T00:00:00,6,True,enabled,1,2,0
rule_694,2024-06-21T00:00:00,2024-06-21T00:00:00,3,Stability,Database Performance Loss,2,5,4664180,logging,0,True,2024-06-26T00:00:00,7,True,enabled,5,4,5
rule_695,2024-06-30T00:00:00,2024-06-30T00:00:00,4,Performance,Decreased Security,2,2,8982349,tuning,1,True,2024-06-30T00:00:00,10,True,enabled,1,3,0
rule_696,2024-06-06T00:00:00,2024-06-22T00:00:00,3,Stability,Database Performance Loss,2,3,9722996,availability,0,True,2024-06-18T00:00:00,7,True,enabled,5,2,5
rule_697,2024-06-03T00:00:00,2024-06-15T00:00:00,1,Availability,Decreased Security,2,5,8091501,logging,3,True,2024-06-16T00:00:00,3,True,enabled,1,2,0
rule_698,2024-06-24T00:00:00,2024-06-25T00:00:00,3,Stability,Database Performance Loss,2,4,4582559,performance,2,True,2024-06-30T00:00:00,4,True,enabled,3,5,4
rule_699,2024-06-28T00:00:00,2024-06-28T00:00:00,2,Security,Best Practice,1,2,9399050,hardening,1,False,2024-06-30T00:00:00,5,True,enabled,4,5,0
rule_700,2024-06-22T00:00:00,2024-06-29T00:00:00,1,Availability,Decreased Security,2,5,8963005,logging,2,True,2024-06-24T00:00:00,7,True,enabled,5,4,5
rule_701,2024-06-29T00:00:00,2024-06-30T00:00:00,2,Security,Database Performance Loss,2,5,7499653,logging,3,False,2024-06-30T00:00:00,4,True,enabled,4,0,4
rule_702,2024-06-26T00:00:00,2024-06-28T00:00:00,2,Security,Database Performance Loss,2,3,3894191,hardening,2,True,2024-06-30T00:00:00,5,True,enabled,5,1,5
rule_703,2024-06-21T00:00:00,2024-06-28T00:00:00,2,Security,Best Practice,1,2,1637895,security,1,False,2024-06-25T00:00:00,7,True,enabled,4,3,1
rule_704,2024-06-01T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,5,9148373,performance,0,False,2024-06-02T00:00:00,6,True,enabled,2,2,0
rule_705,2024-06-26T00:00:00,2024-06-28T00:00:00,1,Availability,Decreased Security,2,1,5652303,security,3,False,2024-06-30T00:00:00,2,True,enabled,5,4,3
rule_706,2024-06-08T00:00:00,2024-06-17T00:00:00,3,Stability,Database Performance Loss,2,5,9579210,logging,3,False,2024-06-28T00:00:00,8,True,enabled,5,1,1
rule_707,2024-06-21T00:00:00,2024-06-22T00:00:00,2,Security,Decreased Security,2,4,3595527,security,1,False,2024-06-26T00:00:00,1,True,enabled,2,0,5
rule_708,2024-06-11T00:00:00,2024-06-22T00:00:00,4,Performance,Database Performance Loss,2,1,3845811,security,2,True,2024-06-28T00:00:00,8,True,enabled,1,0,5
rule_709,2024-06-17T00:00:00,2024-06-19T00:00:00,3,Stability,Database Performance Loss,2,2,6302404,database,0,False,2024-06-26T00:00:00,2,True,enabled,4,4,5
rule_710,2024-06-05T00:00:00,2024-06-17T00:00:00,1,Availability,Best Practice,1,5,6325115,logging,0,True,2024-06-20T00:00:00,3,True,enabled,5,1,4
rule_711,2024-06-24T00:00:00,2024-06-24T00:00:00,3,Stability,Best Practice,1,5,9461196,hardening,0,True,2024-06-25T00:00:00,1,True,enabled,4,2,2
rule_712,2024-06-09T00:00:00,2024-06-17T00:00:00,4,Performance,Database Performance Loss,2,5,6029072,stability,3,False,2024-06-11T00:00:00,8,True,enabled,2,2,0
rule_713,2024-06-01T00:00:00,2024-06-24T00:00:00,1,Availability,Database Performance Loss,2,3,3258824,hardening,2,False,2024-06-11T00:00:00,10,True,enabled,2,4,3
rule_714,2024-06-09T00:00:00,2024-06-17T00:00:00,1,Availability,Best Practice,1,2,9482025,performance,1,True,2024-06-28T00:00:00,1,True,enabled,2,0,2
rule_715,2024-06-12T00:00:00,2024-06-28T00:00:00,4,Performance,Database Performance Loss,2,3,2352460,security,1,False,2024-06-21T00:00:00,4,True,enabled,4,0,4
rule_716,2024-06-26T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,5,4504595,logging,0,True,2024-06-26T00:00:00,3,True,enabled,5,3,2
rule_717,2024-06-04T00:00:00,2024-06-26T00:00:00,4,Performance,Best Practice,1,3,9737087,performance,3,False,2024-06-24T00:00:00,8,True,enabled,2,1,4
rule_718,2024-06-09T00:00:00,2024-06-25T00:00:00,4,Performance,Best Practice,1,5,8356896,tuning,3,True,2024-06-30T00:00:00,2,True,enabled,4,3,4
rule_719,2024-06-05T00:00:00,2024-06-30T00:00:00,2,Security,Decreased Security,2,1,6209195,hardening,2,True,2024-06-29T00:00:00,10,True,enabled,4,2,3
rule_720,2024-06-16T00:00:00,2024-06-29T00:00:00,2,Security,Decreased Security,2,3,4410749,database,0,False,2024-06-29T00:00:00,4,True,enabled,4,4,1
rule_721,2024-06-07T00:00:00,2024-06-27T00:00:00,3,Stability,Database Performance Loss,2,4,3706219,database,2,False,2024-06-17T00:00:00,2,True,enabled,5,0,0
rule_722,2024-06-04T00:00:00,2024-06-05T00:00:00,4,Performance,Database Performance Loss,2,5,9183988,stability,1,True,2024-06-14T00:00:00,2,True,enabled,2,5,0
rule_723,2024-06-02T00:00:00,2024-06-16T00:00:00,3,Stability,Decreased Security,2,1,2598229,tuning,1,True,2024-06-18T00:00:00,2,True,enabled,1,4,5
rule_724,2024-06-21T00:00:00,2024-06-24T00:00:00,3,Stability,Database Performance Loss,2,4,3108056,availability,2,True,2024-06-22T00:00:00,4,True,enabled,4,2,1
rule_725,2024-06-04T00:00:00,2024-06-29T00:00:00,4,Performance,Database Performance Loss,2,5,5501701,performance,2,False,2024-06-11T00:00:00,7,True,enabled,5,0,1
rule_726,2024-06-09T00:00:00,2024-06-30T00:00:00,2,Security,Best Practice,1,2,2997902,tuning,3,True,2024-06-17T00:00:00,1,True,enabled,5,4,5
rule_727,2024-06-15T00:00:00,2024-06-26T00:00:00,4,Performance,Best Practice,1,2,1705857,availability,2,False,2024-06-27T00:00:00,8,True,enabled,3,3,0
rule_728,2024-06-04T00:00:00,2024-06-11T00:00:00,3,Stability,Decreased Security,2,3,8878033,logging,2,True,2024-06-04T00:00:00,3,True,enabled,3,5,5
rule_729,2024-06-05T00:00:00,2024-06-11T00:00:00,4,Performance,Database Performance Loss,2,1,1394053,database,3,False,2024-06-15T00:00:00,10,True,enabled,4,1,4
rule_730,2024-06-29T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,4,1826571,availability,3,False,2024-06-30T00:00:00,4,True,enabled,1,5,2
rule_731,2024-06-05T00:00:00,2024-06-17T00:00:00,4,Performance,Decreased Security,2,4,1495589,stability,0,False,2024-06-16T00:00:00,5,True,enabled,1,3,1
rule_732,2024-06-23T00:00:00,2024-06-29T00:00:00,3,Stability,Database Performance Loss,2,3,3773807,hardening,3,True,2024-06-30T00:00:00,2,True,enabled,1,0,4
rule_733,2024-06-30T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,3,8396419,security,2,False,2024-06-30T00:00:00,8,True,enabled,1,4,5
rule_734,2024-06-24T00:00:00,2024-06-24T00:00:00,3,Stability,Best Practice,1,2,7826569,security,0,True,2024-06-28T00:00:00,2,True,enabled,5,3,2
rule_735,2024-06-21T00:00:00,2024-06-29T00:00:00,2,Security,Decreased Security,2,4,6693959,database,3,False,2024-06-25T00:00:00,7,True,enabled,1,0,2
rule_736,2024-06-01T00:00:00,2024-06-05T00:00:00,4,Performance,Decreased Security,2,4,7706603,security,3,False,2024-06-05T00:00:00,9,True,enabled,1,4,1
rule_737,2024-06-25T00:00:00,2024-06-29T00:00:00,4,Performance,Database Performance Loss,2,1,1413938,tuning,3,False,2024-06-28T00:00:00,1,True,enabled,2,5,2
rule_738,2024-06-04T00:00:00,2024-06-30T00:00:00,1,Availability,Database Performance Loss,2,3,9947673,hardening,0,False,2024-06-07T00:00:00,6,True,enabled,3,4,3
rule_739,2024-06-04T00:00:00,2024-06-16T00:00:00,1,Availability,Best Practice,1,5,3040112,logging,1,False,2024-06-23T00:00:00,5,True,enabled,4,5,1
rule_740,2024-06-07T00:00:00,2024-06-18T00:00:00,3,Stability,Database Performance Loss,2,2,9811490,database,2,True,2024-06-12T00:00:00,4,True,enabled,3,2,0
rule_741,2024-06-29T00:00:00,2024-06-30T00:00:00,2,Security,Decreased Security,2,1,2389681,logging,1,False,2024-06-30T00:00:00,2,True,enabled,2,3,4
rule_742,2024-06-10T00:00:00,2024-06-29T00:00:00,2,Security,Database Performance Loss,2,5,7277773,availability,1,False,2024-06-23T00:00:00,9,True,enabled,2,4,3
rule_743,2024-06-30T00:00:00,2024-06-30T00:00:00,3,Stability,Decreased Security,2,3,5096538,database,0,False,2024-06-30T00:00:00,10,True,enabled,5,1,4
rule_744,2024-06-16T00:00:00,2024-06-24T00:00:00,4,Performance,Best Practice,1,2,3847700,hardening,1,True,2024-06-27T00:00:00,8,True,enabled,3,3,1
rule_745,2024-06-20T00:00:00,2024-06-26T00:00:00,3,Stability,Decreased Security,2,2,5734930,logging,3,False,2024-06-21T00:00:00,4,True,enabled,1,1,2
rule_746,2024-06-21T00:00:00,2024-06-25T00:00:00,4,Performance,Decreased Security,2,1,1749014,logging,2,True,2024-06-25T00:00:00,10,True,enabled,5,1,0
rule_747,2024-06-28T00:00:00,2024-06-28T00:00:00,1,Availability,Decreased Security,2,4,9591691,performance,1,False,2024-06-29T00:00:00,3,True,enabled,5,5,1
rule_748,2024-06-26T00:00:00,2024-06-29T00:00:00,1,Availability,Decreased Security,2,1,4311617,logging,0,True,2024-06-29T00:00:00,6,True,enabled,2,3,2
rule_749,2024-06-23T00:00:00,2024-06-25T00:00:00,2,Security,Decreased Security,2,4,7353937,database,0,False,2024-06-25T00:00:00,9,True,enabled,3,5,5
rule_750,2024-06-11T00:00:00,2024-06-24T00:00:00,3,Stability,Database Performance Loss,2,5,1107152,availability,3,False,2024-06-14T00:00:00,5,True,enabled,4,4,4
rule_751,2024-06-01T00:00:00,2024-06-17T00:00:00,4,Performance,Database Performance Loss,2,4,9833918,performance,2,False,2024-06-03T00:00:00,8,True,enabled,3,2,0
rule_752,2024-06-24T00:00:00,2024-06-26T00:00:00,3,Stability,Database Performance Loss,2,3,7708847,security,1,False,2024-06-28T00:00:00,8,True,enabled,5,0,0
rule_753,2024-06-09T00:00:00,2024-06-15T00:00:00,4,Performance,Best Practice,1,2,2566808,hardening,1,True,2024-06-29T00:00:00,7,True,enabled,3,3,2
rule_754,2024-06-05T00:00:00,2024-06-18T00:00:00,3,Stability,Best Practice,1,4,3062857,hardening,1,False,2024-06-23T00:00:00,2,True,enabled,5,3,5
rule_755,2024-06-24T00:00:00,2024-06-29T00:00:00,3,Stability,Decreased Security,2,2,8273398,stability,0,True,2024-06-29T00:00:00,3,True,enabled,5,1,0
rule_756,2024-06-11T00:00:00,2024-06-13T00:00:00,4,Performance,Best Practice,1,1,9559180,security,3,True,2024-06-16T00:00:00,4,True,enabled,4,3,0
rule_757,2024-06-12T00:00:00,2024-06-27T00:00:00,2,Security,Decreased Security,2,1,8476516,hardening,1,False,2024-06-16T00:00:00,3,True,enabled,1,4,0
rule_758,2024-06-12T00:00:00,2024-06-21T00:00:00,4,Performance,Database Performance Loss,2,4,9609682,hardening,0,False,2024-06-29T00:00:00,10,True,enabled,3,0,3
rule_759,2024-06-28T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,4,6819575,logging,1,True,2024-06-29T00:00:00,7,True,enabled,3,2,1
rule_760,2024-06-01T00:00:00,2024-06-17T00:00:00,3,Stability,Decreased Security,2,1,5092436,stability,3,True,2024-06-28T00:00:00,10,True,enabled,1,5,2
rule_761,2024-06-18T00:00:00,2024-06-30T00:00:00,4,Performance,Database Performance Loss,2,1,4056793,hardening,0,True,2024-06-27T00:00:00,5,True,enabled,5,5,1
rule_762,2024-06-28T00:00:00,2024-06-29T00:00:00,1,Availability,Decreased Security,2,4,4969943,availability,2,True,2024-06-29T00:00:00,2,True,enabled,2,1,0
rule_763,2024-06-15T00:00:00,2024-06-22T00:00:00,2,Security,Database Performance Loss,2,4,5533590,logging,2,True,2024-06-16T00:00:00,6,True,enabled,3,4,1
rule_764,2024-06-01T00:00:00,2024-06-12T00:00:00,1,Availability,Database Performance Loss,2,4,2744240,hardening,2,True,2024-06-17T00:00:00,4,True,enabled,1,5,2
rule_765,2024-06-08T00:00:00,2024-06-20T00:00:00,4,Performance,Best Practice,1,4,7007440,performance,0,True,2024-06-21T00:00:00,9,True,enabled,2,5,0
rule_766,2024-06-27T00:00:00,2024-06-29T00:00:00,1,Availability,Database Performance Loss,2,1,6379728,logging,2,False,2024-06-29T00:00:00,3,True,enabled,2,5,0
rule_767,2024-06-04T00:00:00,2024-06-22T00:00:00,3,Stability,Decreased Security,2,1,7007025,security,2,True,2024-06-29T00:00:00,1,True,enabled,5,2,1
rule_768,2024-06-06T00:00:00,2024-06-15T00:00:00,3,Stability,Database Performance Loss,2,5,2526824,security,3,False,2024-06-20T00:00:00,9,True,enabled,5,0,0
rule_769,2024-06-10T00:00:00,2024-06-21T00:00:00,3,Stability,Database Performance Loss,2,1,9487717,hardening,3,True,2024-06-11T00:00:00,5,True,enabled,1,3,3
rule_770,2024-06-24T00:00:00,2024-06-27T00:00:00,1,Availability,Best Practice,1,1,4734516,performance,1,True,2024-06-28T00:00:00,5,True,enabled,5,1,3
rule_771,2024-06-09T00:00:00,2024-06-17T00:00:00,2,Security,Database Performance Loss,2,3,9463646,stability,2,False,2024-06-12T00:00:00,3,True,enabled,5,2,5
rule_772,2024-06-30T00:00:00,2024-06-30T00:00:00,3,Stability,Best Practice,1,3,9765324,availability,3,False,2024-06-30T00:00:00,10,True,enabled,5,4,3
rule_773,2024-06-24T00:00:00,2024-06-27T00:00:00,1,Availability,Decreased Security,2,4,8734852,hardening,1,True,2024-06-30T00:00:00,8,True,enabled,3,5,5
rule_774,2024-06-24T00:00:00,2024-06-27T00:00:00,3,Stability,Decreased Security,2,4,6558386,security,1,True,2024-06-29T00:00:00,4,True,enabled,4,3,4
rule_775,2024-06-13T00:00:00,2024-06-19T00:00:00,3,Stability,Decreased Security,2,3,4185944,security,0,True,2024-06-28T00:00:00,10,True,enabled,2,5,4
rule_776,2024-06-28T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,5,5794852,logging,0,False,2024-06-29T00:00:00,3,True,enabled,1,1,1
rule_777,2024-06-22T00:00:00,2024-06-29T00:00:00,1,Availability,Best Practice,1,5,5926297,logging,0,True,2024-06-29T00:00:00,1,True,enabled,5,5,2
rule_778,2024-06-14T00:00:00,2024-06-20T00:00:00,4,Performance,Database Performance Loss,2,1,9047582,security,0,False,2024-06-20T00:00:00,6,True,enabled,3,4,1
rule_779,2024-06-16T00:00:00,2024-06-21T00:00:00,1,Availability,Decreased Security,2,5,2063393,hardening,0,True,2024-06-17T00:00:00,5,True,enabled,4,4,5
rule_780,2024-06-20T00:00:00,2024-06-21T00:00:00,4,Performance,Decreased Security,2,1,1516525,availability,3,True,2024-06-22T00:00:00,5,True,enabled,1,4,1
rule_781,2024-06-23T00:00:00,2024-06-25T00:00:00,3,Stability,Best Practice,1,4,2286540,stability,0,True,2024-06-28T00:00:00,10,True,enabled,4,4,4
rule_782,2024-06-17T00:00:00,2024-06-18T00:00:00,2,Security,Decreased Security,2,4,8633108,security,3,False,2024-06-17T00:00:00,3,True,enabled,1,2,1
rule_783,2024-06-22T00:00:00,2024-06-25T00:00:00,2,Security,Decreased Security,2,1,3871428,hardening,1,True,2024-06-24T00:00:00,10,True,enabled,4,4,5
rule_784,2024-06-07T00:00:00,2024-06-20T00:00:00,3,Stability,Database Performance Loss,2,2,2400053,database,0,False,2024-06-20T00:00:00,5,True,enabled,3,0,2
rule_785,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,4,7503521,availability,2,False,2024-06-30T00:00:00,1,True,enabled,1,3,1
rule_786,2024-06-08T00:00:00,2024-06-20T00:00:00,2,Security,Decreased Security,2,5,5867835,performance,2,True,2024-06-18T00:00:00,7,True,enabled,2,5,4
rule_787,2024-06-27T00:00:00,2024-06-27T00:00:00,1,Availability,Best Practice,1,3,3188311,performance,3,True,2024-06-29T00:00:00,5,True,enabled,5,2,5
rule_788,2024-06-17T00:00:00,2024-06-30T00:00:00,2,Security,Database Performance Loss,2,2,9831792,database,0,True,2024-06-26T00:00:00,10,True,enabled,1,0,2
rule_789,2024-06-13T00:00:00,2024-06-21T00:00:00,3,Stability,Best Practice,1,4,7769689,database,2,False,2024-06-27T00:00:00,9,True,enabled,4,5,1
rule_790,2024-06-06T00:00:00,2024-06-12T00:00:00,4,Performance,Database Performance Loss,2,1,2670235,performance,0,True,2024-06-08T00:00:00,3,True,enabled,2,4,0
rule_791,2024-06-08T00:00:00,2024-06-26T00:00:00,1,Availability,Decreased Security,2,4,2894182,tuning,3,True,2024-06-15T00:00:00,1,True,enabled,5,1,4
rule_792,2024-06-01T00:00:00,2024-06-09T00:00:00,4,Performance,Best Practice,1,4,2561097,security,1,False,2024-06-05T00:00:00,6,True,enabled,5,3,5
rule_793,2024-06-02T00:00:00,2024-06-30T00:00:00,2,Security,Best Practice,1,4,2657903,database,0,False,2024-06-13T00:00:00,7,True,enabled,4,2,4
rule_794,2024-06-23T00:00:00,2024-06-28T00:00:00,1,Availability,Best Practice,1,2,6308149,tuning,3,False,2024-06-23T00:00:00,3,True,enabled,4,4,5
rule_795,2024-06-10T00:00:00,2024-06-18T00:00:00,3,Stability,Best Practice,1,2,4252824,tuning,0,False,2024-06-10T00:00:00,1,True,enabled,4,1,4
rule_796,2024-06-21T00:00:00,2024-06-28T00:00:00,3,Stability,Database Performance Loss,2,4,7292191,availability,0,False,2024-06-23T00:00:00,6,True,enabled,3,2,3
rule_797,2024-06-09T00:00:00,2024-06-26T00:00:00,1,Availability,Decreased Security,2,3,2374680,logging,0,False,2024-06-19T00:00:00,6,True,enabled,1,0,1
rule_798,2024-06-17T00:00:00,2024-06-27T00:00:00,4,Performance,Best Practice,1,4,1971467,performance,1,True,2024-06-20T00:00:00,6,True,enabled,4,2,1
rule_799,2024-06-05T00:00:00,2024-06-20T00:00:00,2,Security,Best Practice,1,2,1660175,performance,0,True,2024-06-06T00:00:00,4,True,enabled,4,3,3
rule_800,2024-06-12T00:00:00,2024-06-13T00:00:00,3,Stability,Best Practice,1,4,3338449,stability,2,True,2024-06-19T00:00:00,10,True,enabled,2,4,5
rule_801,2024-06-07T00:00:00,2024-06-10T00:00:00,3,Stability,Database Performance Loss,2,3,9103314,hardening,2,True,2024-06-27T00:00:00,2,True,enabled,3,2,2
rule_802,2024-06-01T00:00:00,2024-06-26T00:00:00,4,Performance,Best Practice,1,5,1044371,database,2,False,2024-06-20T00:00:00,3,True,enabled,5,1,4
rule_803,2024-06-19T00:00:00,2024-06-25T00:00:00,2,Security,Database Performance Loss,2,2,3620094,logging,1,True,2024-06-30T00:00:00,7,True,enabled,1,2,4
